epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,3716.71,1.28395,0.5158,0.8969,0.9182,0.86647,0.90293,0.53175,1.46808,0.59733,0.90939,0.0097723,0.0097723,0.0097723
140,3743.52,1.22959,0.49604,0.90558,0.92739,0.88919,0.93339,0.55169,1.48038,0.57311,0.91449,0.00977065,0.00977065,0.00977065
141,3770.18,1.26782,0.5044,0.89969,0.92389,0.87157,0.92249,0.55073,1.47073,0.58179,0.91355,0.009769,0.009769,0.009769
142,3796.72,1.26031,0.50389,0.89812,0.90674,0.8728,0.91047,0.54165,1.46332,0.59559,0.91273,0.00976735,0.00976735,0.00976735
143,3823.47,1.24991,0.52359,0.88352,0.91724,0.87429,0.92697,0.53952,1.49676,0.60314,0.91652,0.0097657,0.0097657,0.0097657
144,3850.32,1.24792,0.50418,0.89904,0.90009,0.83479,0.87537,0.52191,1.44831,0.62041,0.9106,0.00976405,0.00976405,0.00976405
145,3877.14,1.26,0.50792,0.89453,0.8733,0.83909,0.87559,0.51391,1.48171,0.64254,0.91426,0.0097624,0.0097624,0.0097624
146,3903.55,1.27457,0.51469,0.90488,0.8963,0.87953,0.91568,0.54143,1.48658,0.59878,0.91509,0.00976075,0.00976075,0.00976075
147,3930.14,1.27891,0.51277,0.8954,0.90262,0.86527,0.90801,0.54178,1.46759,0.58947,0.91322,0.0097591,0.0097591,0.0097591
148,3956.8,1.25455,0.50709,0.89583,0.89859,0.84475,0.89397,0.53566,1.44103,0.59295,0.90784,0.00975745,0.00975745,0.00975745
149,3983.22,1.26189,0.50432,0.8965,0.91431,0.83965,0.89546,0.53178,1.47983,0.6046,0.91663,0.0097558,0.0097558,0.0097558
150,4009.68,1.25549,0.53258,0.90722,0.90778,0.89893,0.94273,0.56174,1.47241,0.58372,0.91542,0.00975415,0.00975415,0.00975415
151,4036.08,1.25428,0.50895,0.89238,0.92559,0.91653,0.9523,0.5707,1.47127,0.57293,0.91428,0.0097525,0.0097525,0.0097525
152,4062.48,1.28851,0.51141,0.89339,0.93199,0.86748,0.91974,0.54853,1.46752,0.58415,0.91345,0.00975085,0.00975085,0.00975085
153,4089.05,1.24459,0.50564,0.90396,0.91318,0.84015,0.90192,0.53728,1.47762,0.60909,0.91257,0.0097492,0.0097492,0.0097492
154,4115.73,1.25499,0.50536,0.89402,0.91002,0.88605,0.93,0.55252,1.49738,0.58926,0.91713,0.00974755,0.00974755,0.00974755
